step,time_fs,potential_eV,kinetic_eV,total_eV,carbon_z_A,carbon_vz_A_fs,carbon_min_original_substrate_distance_A,top_clearance_A
6333,1583.25,-1128.3851695805788,21.292300489854263,-1107.0928690907244,59.87993289000771,0.04006945726416486,1.0991673322544642,39.84408101540219
6334,1583.5,-1128.3209406733513,21.22819262827142,-1107.0927480450798,59.88991071841248,0.03972331298165102,1.0912095330891947,39.839024232317314
6335,1583.75,-1128.2532325908542,21.160654644246954,-1107.0925779466072,59.89979454649853,0.039319538706329676,1.0839498975801045,39.8338968799576
6336,1584.0,-1128.184805072844,21.09241081791307,-1107.092394254931,59.90957048776564,0.03886306159749472,1.0774954473762808,39.82868853324934
6337,1584.25,-1128.1186481490731,21.02643816972422,-1107.0922099793488,59.91922607729728,0.03836028752007401,1.0719454292345592,39.82338983435065
6338,1584.5,-1128.057778120041,20.965745780780704,-1107.0920323392602,59.92875063152568,0.03781902170592038,1.0673884686202408,39.81799276273946
6339,1584.75,-1128.004991337657,20.913114522734,-1107.091876814923,59.93813558815024,0.03724831831207153,1.0638996565497427,39.81249089040199
6340,1585.0,-1127.9626165479422,20.87082857827844,-1107.0917879696638,59.947374790681714,0.036658217482890686,1.0615379879802753,39.80687959544986
6341,1585.25,-1127.9322014898062,20.84043178312652,-1107.0917697066798,59.956464696891686,0.03605939577161754,1.0603441268869147,39.80115621861026
6342,1585.5,-1127.9143305271864,20.822543686332963,-1107.0917868408535,59.96540448856752,0.035462757309327526,1.0603388397486349,39.79532014562281
6343,1585.75,-1127.908643528819,20.816768149477195,-1107.091875379342,59.97419607554635,0.03487899892682536,1.0615222241293791,39.78937281026798
6344,1586.0,-1127.9137234091759,20.821705835076795,-1107.0920175740991,59.982843988030936,0.0343181845412987,1.0638736791858858,39.78331761352491
6345,1586.25,-1127.9273012131453,20.83507620576443,-1107.0922250073809,59.991355167817005,0.03378936890833348,1.0673527139737886,39.7771597668386
6346,1586.5,-1127.946365326643,20.853926080965355,-1107.0924392456777,59.9997386724851,0.03330029771987533,1.0719005089507716,39.77090607004654
6347,1586.75,-1127.9675469100475,20.87489603040048,-1107.092650879647,60.00800531667694,0.032857215075258114,1.0774420782785779,39.76456464207252
6348,1587.0,-1127.987383455038,20.89451145369771,-1107.0928720013403,60.01616728002273,0.032464763960665353,1.0838889267455376,39.758144626584155
6349,1587.25,-1128.002487771213,20.909459969127187,-1107.0930278020858,60.024237698657274,0.03212600410877919,1.0911418774547872,39.75165588533001
6350,1587.5,-1128.0099901780486,20.916828038898778,-1107.0931621391499,60.032230282077116,0.031842505857260256,1.0990939748060504,39.74510871050103
6351,1587.75,-1128.0075504928827,20.91428249720117,-1107.0932679956816,60.0401589515859,0.03161447280763098,1.1076333194847798,39.73851355329904
6352,1588.0,-1127.9934813901782,20.900192995885288,-1107.0932883942928,60.04803751848093,0.03144090861838348,1.1166457447568168,39.73188078234033
6353,1588.25,-1127.9669893160462,20.8736817240626,-1107.0933075919836,60.05587940589509,0.03131982301845128,1.1260172775340482,39.725220474832796
6354,1588.5,-1127.9278772994876,20.834612578185038,-1107.0932647213026,60.06369742999016,0.031248437946502276,1.1356361813726417,39.718542252310215
6355,1588.75,-1127.8766936287284,20.783529275190386,-1107.093164353538,60.07150362486834,0.03122338874984277,1.145394739614431,39.71185514918735
6356,1589.0,-1127.8146210163832,20.7215666194149,-1107.0930543969682,60.079309124365075,0.03124092321492009,1.1551905839298624,39.705167524017696
6357,1589.25,-1127.7432717457414,20.650347175781157,-1107.0929245699601,60.087124086475804,0.03129706613793281,1.1649277066007302,39.69848700275808
6358,1589.5,-1127.6646023988724,20.57186360293652,-1107.092738795936,60.094957657434044,0.03138776288156738,1.1745171298899713,39.691820451800815
6359,1589.75,-1127.580960907042,20.48836417896365,-1107.0925967280784,60.102817967916586,0.03150902063723335,1.183877293184905,39.68517397512485
6360,1590.0,-1127.4946769103408,20.402244300558877,-1107.092432609782,60.11071216775266,0.03165700019827889,1.1929340874754177,39.67855294035308
6361,1590.25,-1127.4082319140434,20.315948140365393,-1107.092283773678,60.118646468015726,0.031828094331990756,1.2016207666136054,39.671962010352146
6362,1590.5,-1127.3240063264966,20.23189129655762,-1107.092115029939,60.12662621491865,0.032018971952689095,1.209877576493347,39.66540519870807
6363,1590.75,-1127.2443828061223,20.152407200318496,-1107.0919756058038,60.13465595399207,0.032226567414449646,1.2176513951747834,39.65888591790716
6364,1591.0,-1127.1715540885925,20.079704228996086,-1107.0918498595966,60.14273949862588,0.03244808340777674,1.2248953285238613,39.65240703079247
6365,1591.25,-1127.1075432524085,20.015828396661952,-1107.0917148557467,60.15087999569596,0.03268099008584815,1.2315682953142812,39.64597089983204
6366,1591.5,-1127.054279498756,19.962635676651484,-1107.0916438221045,60.159079993668804,0.03292300364983017,1.2376345710375818,39.63957943824739
6367,1591.75,-1127.0133266150951,19.92176898776498,-1107.09155762733,60.16734149752087,0.03317206895603088,1.243063394105602,39.633234151243364
6368,1592.0,-1126.9861157163978,19.894642495962735,-1107.091473220435,60.17566602814682,0.03342634940117022,1.2478285480469289,39.62693618060793
6369,1592.25,-1126.973828844726,19.88243287806439,-1107.0913959666616,60.18405467222146,0.033684192962762295,1.2519080092342307,39.62068634214526
6370,1592.5,-1126.9774379357696,19.886071981709147,-1107.0913659540604,60.192508124628205,0.03394410244123492,1.255283636991277,39.61448515752827
6371,1592.75,-1126.997578419745,19.906242469125292,-1107.0913359506196,60.20102672344208,0.034204719946434925,1.257940909856484,39.608332880561505
6372,1593.0,-1127.0347093716264,19.943372518159194,-1107.0913368534673,60.20961048460142,0.034464808032588744,1.2598687027464726,39.60222952321043
6373,1593.25,-1127.088964998722,19.99763420854406,-1107.091330790178,60.218259127458374,0.03472322342372701,1.2610591101673088,39.59617487478304
6374,1593.5,-1127.1602830961347,20.06894613823054,-1107.091336957904,60.22697209631328,0.03497890135649457,1.2615073172123905,39.59016851809647
6375,1593.75,-1127.248364597559,20.156976358906764,-1107.0913882386521,60.23574857813662,0.03523083347128865,1.2612115229031409,39.584209842781476
6376,1594.0,-1127.3525783717632,20.26114391250594,-1107.0914344592572,60.24458751304893,0.03547805343592933,1.260172913607215,39.578298053150064
6377,1594.25,-1127.47212780267,20.380623934746428,-1107.0915038679236,60.253487604854584,0.035719621312577506,1.25839568081549,39.57243217610357
6378,1594.5,-1127.6059213504195,20.5143551342749,-1107.0915662161447,60.26244732370522,0.0359546090977447,1.255887089578368,39.56661106313215
6379,1594.75,-1127.7527159899473,20.66105113829396,-1107.0916648516534,60.271464909403456,0.03618209228319291,1.2526575924702834,39.56083339279506
6380,1595.0,-1127.9109924212098,20.8192116365451,-1107.0917807846647,60.280538369846816,0.03640113289423116,1.2487209988534744,39.555097669552396
6381,1595.25,-1128.079037077725,20.987135617689525,-1107.0919014600354,60.28966547585057,0.03661077333691807,1.2440946869573724,39.549402219878445
6382,1595.5,-1128.2549679204822,21.162933763677806,-1107.0920341568044,60.298843756515275,0.03681002628932246,1.2387998591932081,39.54374518878395
6383,1595.75,-1128.4367087706923,21.344541519664055,-1107.0921672510283,60.30807048899523,0.03699787356424727,1.2328618459129221,39.53812453213492
6384,1596.0,-1128.6220559850335,21.529736284502984,-1107.0923197005304,60.3173426932974,0.03717326285939918,1.2263104489835472,39.53253801274801
6385,1596.25,-1128.8086383491755,21.716155660533808,-1107.0924826886417,60.326657120424926,0.0373351043577737,1.2191803429165962,39.52698319148945
6386,1596.5,-1128.9939563125372,21.901322099669567,-1107.0926342128676,60.33601024547629,0.03748227571331316,1.2115114746412707,39.52145742209432
6387,1596.75,-1129.175485625863,22.0826755459901,-1107.092810079873,60.345398258281584,0.03761363472730535,1.2033495131845688,39.51595784413694
6388,1597.0,-1129.35058131814,22.257608564225077,-1107.0929727539149,60.35481706283994,0.037728038195567165,1.1947462718243127,39.51048138260847
6389,1597.25,-1129.5166427195072,22.423507229619062,-1107.0931354898883,60.36426227737937,0.03782436124331122,1.1857601130945477,39.50502474796184
6390,1597.5,-1129.6710862591863,22.577800482048286,-1107.093285777138,60.3737292434616,0.03790151345802663,1.176456314193144,39.4995844429471
6391,1597.75,-1129.811487287283,22.718027539133843,-1107.0934597481491,60.38321303410838,0.037958476505901756,1.166907454454664,39.494156768712095
6392,1598.0,-1129.9355220869184,22.841925956293764,-1107.0935961306245,60.39270848171455,0.03799436633061265,1.157193575078086,39.48873784575774
6393,1598.25,-1130.0412333607674,22.947531256857157,-1107.0937021039101,60.402210217273684,0.038008494391052194,1.1474021585655678,39.483323643386115
6394,1598.5,-1130.1270663887262,23.03328857968871,-1107.0937778090374,60.411712728910075,0.03800043507586219,1.137627810719019,39.4779100236424
6395,1598.75,-1130.1919772475958,23.098161294043383,-1107.0938159535524,60.42121043481161,0.037970085854460656,1.127971662865853,39.47249279606812
6396,1599.0,-1130.2355357408524,23.141735655534163,-1107.0938000853182,60.4306977718373,0.03791772740875238,1.1185404465541375,39.46706778422183
6397,1599.25,-1130.2580588012934,23.164306438528524,-1107.093752362765,60.44016929851599,0.037844073342114606,1.1094451945399515,39.461630903003844
6398,1599.5,-1130.2605764269829,23.166931934689657,-1107.0936444922932,60.44961980850836,0.03775030415044954,1.100799589880687,39.45617824383602
6399,1599.75,-1130.2449236363173,23.151445878860585,-1107.0934777574566,60.459044450591215,0.03763808903050149,1.092717930416666,39.45070616473813
6400,1600.0,-1130.2136954590678,23.120409306763122,-1107.0932861523047,60.46843885302361,0.037509577948072484,1.0853128022719936,39.44521138369376
6401,1600.25,-1130.1700553745031,23.076997033453257,-1107.09305834105,60.47779923956525,0.037367375037141874,1.0786923986355588,39.43969106574934
6402,1600.5,-1130.1176417320967,23.024819461848395,-1107.0928222702482,60.48712254054218,0.03721447533731439,1.0729577144684457,39.434142906394975
6403,1600.75,-1130.060255907476,22.967692441809454,-1107.0925634656664,60.496406477233904,0.037054175166747555,1.0681996917343486,39.42856519491676
6404,1601.0,-1130.0017309263349,22.909365848136364,-1107.0923650781986,60.50564962812555,0.03688996991439003,1.0644963073976104,39.42295686413454
6405,1601.25,-1129.9454155787826,22.85323282221471,-1107.0921827565678,60.514851462191096,0.036725412013268004,1.0619098845709642,39.41731751538881
6406,1601.5,-1129.8941267207265,22.802053164846704,-1107.0920735558798,60.52401233413219,0.03656397286401559,1.060484814740215,39.411647414966296
6407,1601.75,-1129.8497168123722,22.75773207943887,-1107.0919847329333,60.533133448623104,0.03640888245177411,1.0602458740002116,39.40594746725745
6408,1602.0,-1129.8131979331374,22.721185325130108,-1107.0920126080073,60.54221677535808,0.03626297701917617,1.0611972409242236,39.400219150979524
6409,1602.25,-1129.7843962684274,22.69230784515704,-1107.0920884232703,60.55126493713269,0.03612859852239601,1.063322325764931,39.39446443515545
6410,1602.5,-1129.7622484490275,22.670052530016147,-1107.0921959190114,60.560281074619276,0.03600751516688984,1.0665844245721117,39.388685677596044
6411,1602.75,-1129.7449500188231,22.652606477920173,-1107.092343540903,60.569268694716136,0.035900874496048764,1.0709281633328436,39.38288551105058
6412,1603.0,-1129.7301172837615,22.637634254633646,-1107.0924830291278,60.5782315118673,0.03580921307813253,1.0762815276739683,39.377066724080045
6413,1603.25,-1129.7152009382844,22.622550825467922,-1107.0926501128165,60.587173301255206,0.035732493619909864,1.0825584489083175,39.37123215084383
6414,1603.5,-1129.697595372796,22.60479024768925,-1107.092805125107,60.59609775867725,0.03567017580642337,1.0896616154392273,39.36538456590427
6415,1603.75,-1129.674956098199,22.582043482643396,-1107.0929126155554,60.60500838915842,0.03562131826197204,1.0974853657163266,39.359526600604255
6416,1604.0,-1129.645436733961,22.552445640486333,-1107.0929910934747,60.61390841780824,0.03558466178937222,1.105918551629718,39.35366067614452
6417,1604.25,-1129.607709378004,22.514700947711198,-1107.093008430293,60.62280072005311,0.03555872473012284,1.1148472559732001,39.34778895120664
6418,1604.5,-1129.5611473172903,22.468138816894953,-1107.0930085003954,60.6316877801733,0.03554189934037076,1.1241572896504186,39.341913290825325
6419,1604.75,-1129.5056835711002,22.412710189518386,-1107.092973381582,60.64057166972329,0.035532527707184715,1.1337363351892187,39.33603525018783
6420,1605.0,-1129.441817253828,22.348937747659605,-1107.0928795061684,60.649454044026896,0.03552897007790941,1.1434757640256248,39.33015607200271
6421,1605.25,-1129.3706110864878,22.27783062844345,-1107.0927804580442,60.658336154762246,0.035529659921999746,1.1532720708393698,39.32427669594783
6422,1605.5,-1129.2934199422598,22.200777672667158,-1107.0926422695927,60.6672188739879,0.03553314189644723,1.163027940560948,39.31839777670756
6423,1605.75,-1129.2119479179382,22.119433615632296,-1107.092514302306,60.67610272571047,0.035538096407526365,1.1726529807173167,39.31251970767171
6424,1606.0,-1129.1280078962445,22.035602335905594,-1107.0924055603389,60.68498792219166,0.03554335398406242,1.1820641547786581,39.306642648192444
6425,1606.25,-1129.0433874502778,21.951131292246256,-1107.0922561580317,60.693874402702505,0.03554790112432389,1.191185901860364,39.30076655267843
6426,1606.5,-1128.9599724859,21.867824253404955,-1107.092148232495,60.70276187275382,0.035550875266894676,1.199950047671545,39.294891200046514
6427,1606.75,-1128.8794300183654,21.787373007456804,-1107.0920570109085,60.71164984033595,0.03555155515622859,1.2082955070538042,39.28835015966405
6428,1607.0,-1128.8032748103142,21.71131463881404,-1107.0919601715002,60.720537650331934,0.035549348774340815,1.216167889881437,39.279462349668066
6429,1607.25,-1128.7328954413533,21.641003248993947,-1107.0918921923594,60.72942451472312,0.035543782130182625,1.2235191133885042,39.27057548527688
6430,1607.5,-1128.6694142743945,21.577591775681686,-1107.0918224987129,60.73830954139702,0.03553447936316905,1.230306987133549,39.26169045860298
6431,1607.75,-1128.6137980744243,21.52202135478109,-1107.0917767196431,60.7471917544047,0.035521149424070406,1.236494772256828,39.2528082455953
6432,1608.0,-1128.5667541101575,21.475021348393756,-1107.0917327617638,60.75607011610906,0.03550358476530891,1.2420507632133324,39.24392988389094
6433,1608.25,-1128.5288244783878,21.437116417950186,-1107.0917080604377,60.76494354678736,0.03548164446405548,1.2469478800842508,39.23505645321264
6434,1608.5,-1128.5003238469362,21.40863693185962,-1107.0916869150767,60.773810938341086,0.03545524313222343,1.2511633033955427,39.226189061658914
6435,1608.75,-1128.4814330339432,21.389733642102723,-1107.0916993918404,60.78267116835347,0.03542434336135661,1.2546781560857043,39.21732883164653
6436,1609.0,-1128.4721185415983,21.380393422824618,-1107.0917251187736,60.791523110021764,0.03538895545708709,1.257477225096358,39.208476889978236
6437,1609.25,-1128.4721781760454,21.380457095393506,-1107.091721080652,60.800365646082014,0.03534913338717289,1.259548736126278,39.199634353917986
6438,1609.5,-1128.4813902974129,21.389635626863463,-1107.0917546705493,60.80919767671535,0.035304967393598306,1.2608841618194773,39.19080232328465
6439,1609.75,-1128.4993124902248,21.40752395663044,-1107.0917885335944,60.818018129778814,0.03525658577473328,1.2614780914918422,39.181981870221186
6440,1610.0,-1128.5254281833768,21.433615587518524,-1107.0918125958583,60.826825969602716,0.03520415816359111,1.2613281393490208,39.173174030397284
6441,1610.25,-1128.5591853037477,21.467315216936598,-1107.091870086811,60.83562020886061,0.03514788986148255,1.2604349069569518,39.16437979113939
6442,1610.5,-1128.5998611301184,21.50794789482827,-1107.0919132352901,60.844399914533454,0.035088033398193406,1.2588019920171472,39.155600085466546
6443,1610.75,-1128.6467375978827,21.554762883132113,-1107.0919747147507,60.85316422555971,0.03502489124633271,1.256436047349205,39.14683577444029
6444,1611.0,-1128.698953434825,21.606939272667574,-1107.0920141621573,60.86191236015662,0.034958819484114396,1.2533468907473975,39.13808763984338
6445,1611.25,-1128.7556818649173,21.663592838192905,-1107.0920890267244,60.87064363530177,0.0348902414085476,1.2495476557369956,39.12935636469823
6446,1611.5,-1128.815921165049,21.723774209371175,-1107.092146955678,60.8793574808609,0.03481964919629934,1.245055002273976,39.1206425191391
6447,1611.75,-1128.8786835446954,21.786470073133653,-1107.0922134715618,60.888053459899915,0.0347476196505223,1.2398893611390116,39.111946540100085
6448,1612.0,-1128.9428858608007,21.85060008906527,-1107.0922857717355,60.896731290686155,0.0346748242827889,1.2340752268422985,39.103268709313845
6449,1612.25,-1129.0073683336377,21.91500984939887,-1107.092358484239,60.90539087204131,0.03460204573622151,1.2276414966653468,39.09460912795869
6450,1612.5,-1129.0709245800972,21.978472103511677,-1107.0924524765855,60.914032313554266,0.03453019231433342,1.2206218549699352,39.085967686445734
6451,1612.75,-1129.132223546505,22.03968900646239,-1107.0925345400426,60.92265596819848,0.034460305752727446,1.2130551869008508,39.07734403180152
6452,1613.0,-1129.1899319514632,22.09730068793096,-1107.0926312635322,60.93126246643063,0.03439357791754089,1.2049860034189757,39.06873753356937
6453,1613.25,-1129.2426313236356,22.149900452710146,-1107.0927308709254,60.93985275715725,0.0343313672615048,1.1964648792861328,39.06014724284275
6454,1613.5,-1129.2888893783092,22.19605519000817,-1107.0928341883011,60.94842815006138,0.034275203504318286,1.1875488638587826,39.05157184993862
6455,1613.75,-1129.3272444605827,22.23433449800878,-1107.092909962574,60.95699035890941,0.03422679975700357,1.1783018455196417,39.04300964109059
6456,1614.0,-1129.3563750609756,22.263356395958404,-1107.093018665017,60.965541549939886,0.03418805272833267,1.1687949568894835,39.034458450060114
6457,1614.25,-1129.374923542142,22.281854968927355,-1107.0930685732146,60.97408438527358,0.034161027434417957,1.1591067659210073,39.02591561472642
6458,1614.5,-1129.381927549839,22.288766503326922,-1107.093161046512,60.9826220636571,0.034147928126747495,1.1493233066060122,39.0173779363429
6459,1614.75,-1129.3765213266015,22.28332973271123,-1107.0931915938902,60.99115834933695,0.03415104887687289,1.1395378321243104,39.00884165066305
6460,1615.0,-1129.3583776131272,22.265188397568696,-1107.0931892155586,60.999697588095536,0.03417271495977771,1.129850262485486,39.000302411904464
6461,1615.25,-1129.3276345133781,22.234487415965788,-1107.0931470974124,61.00824470681684,0.034215207487733656,1.120366312394655,38.99175529318316
6462,1615.5,-1129.2850445136428,22.191960051688966,-1107.0930844619538,61.0168051918394,0.034280670270844193,1.1111963011548849,38.9831948081606
6463,1615.75,-1129.2319677472115,22.13898164492018,-1107.0929861022912,61.02538504195226,0.03437100541198629,1.1024535266149764,38.97461495804774
6464,1616.0,-1129.1703991666436,22.0775823273757,-1107.092816839268,61.033990694545395,0.03448774919651581,1.0942523560479787,38.966009305454605
6465,1616.25,-1129.1030554026365,22.010411982162434,-1107.0926434204741,61.04262891655052,0.03463194401242073,1.0867059041155802,38.95737108344948
6466,1616.5,-1129.0330655500293,21.940643697929666,-1107.0924218520995,61.0513066665516,0.03480401884854946,1.0799234485264753,38.9486933334484
6467,1616.75,-1128.9639969095588,21.87181274863657,-1107.0921841609222,61.06003092597479,0.03500367265379639,1.0740076221848815,38.93996907402521
6468,1617.0,-1128.899554491043,21.8075963544399,-1107.0919581366031,61.068808502878504,0.03522977370941454,1.0690515540925247,38.931191497121496
6469,1617.25,-1128.843283340335,21.751550462390444,-1107.0917328779444,61.0776458128295,0.0354802867183511,1.0651359787825574,38.9223541871705
6470,1617.5,-1128.7984217256308,21.70682644100094,-1107.0915952846299,61.08654864623768,0.035752250259379025,1.0623264937223724,38.91345135376232
6471,1617.75,-1128.7674005925655,21.675896013656715,-1107.0915045789088,61.09552193795919,0.03604181122540318,1.0606711546788674,38.90447806204081
6472,1618.0,-1128.751783259213,21.660316449125364,-1107.0914668100877,61.10456955185038,0.03634432093240271,1.0601986839420623,38.89543044814962
6473,1618.25,-1128.7520935460925,21.66058125779414,-1107.0915122882984,61.11369409842539,0.03665448846993551,1.060917344540966,38.88630590157461
6474,1618.5,-1128.7677168771625,21.676077666217772,-1107.0916392109448,61.12289679608535,0.036966589210475756,1.0628145938991411,38.87710320391465
6475,1618.75,-1128.7969429120421,21.70515559699238,-1107.0917873150497,61.13217739303063,0.03727469725916263,1.065857578104206,38.86782260696937
6476,1619.0,-1128.8372751772404,21.745294152139643,-1107.0919810251007,61.14153414471493,0.03757292035744763,1.0699944377838577,38.85846585528507
6477,1619.25,-1128.8855557441711,21.793345268725865,-1107.0922104754452,61.150963853209355,0.03785564441083921,1.0751562456551202,38.849036146790645
6478,1619.5,-1128.9382738620043,21.84582406373957,-1107.0924497982646,61.16046196692035,0.03811773269734554,1.0812594595155718,38.83953803307965
6479,1619.75,-1128.9918225333095,21.899192815785735,-1107.0926297175238,61.17002271955803,0.0383546685285848,1.088208740854588,38.82997728044197
6480,1620.0,-1129.0429335087538,21.950116387379843,-1107.0928171213739,61.17963930118464,0.03856265985159452,1.0958998511175375,38.82036069881536
6481,1620.25,-1129.0886366218328,21.995672733203342,-1107.0929638886296,61.18930404948382,0.03873870558779543,1.1042224986148614,38.81069595051618
6482,1620.5,-1129.1265387535095,22.033505330262457,-1107.093033423247,61.19900865397854,0.038880619884662855,1.113063103005253,38.80099134602146
6483,1620.75,-1129.1550216823816,22.061907783356613,-1107.093113899025,61.208744359426156,0.03898701728765027,1.122307335650928,38.791255640573844
6484,1621.0,-1129.172944329679,22.07983775894002,-1107.0931065707389,61.218502162622364,0.03905726326718424,1.1318423654700311,38.781497837377636
6485,1621.25,-1129.179991491139,22.08688763326239,-1107.0931038578765,61.22827299105975,0.039091400018291395,1.141558707512707,38.77172700894025
6486,1621.5,-1129.176259726286,22.08321824290344,-1107.0930414833824,61.23804786263151,0.0390900517754065,1.1513517651421545,38.76195213736849
6487,1621.75,-1129.162460371852,22.06946503754227,-1107.0929953343098,61.24781801694745,0.0390543235045706,1.1611229369523746,38.75218198305255
6488,1622.0,-1129.1395220384002,22.046635549755326,-1107.0928864886448,61.2575750243838,0.03898570297361278,1.1707804279376697,38.7424249756162
6489,1622.25,-1129.1087775304914,22.016002324478823,-1107.0927752060124,61.26731086843426,0.038885953281931236,1.1802397392593864,38.73268913156574
6490,1622.5,-1129.0716876909137,21.979001954351816,-1107.0926857365619,61.277018001024764,0.0387570082848905,1.1894238509812087,38.722981998975236
6491,1622.75,-1129.0297224223614,21.93715040747951,-1107.0925720148819,61.2866893725767,0.03860088788881295,1.1982631507633468,38.7133106274233
6492,1623.0,-1128.9844569191337,21.89197169565752,-1107.0924852234762,61.296318444969174,0.03841962224954547,1.206695198345863,38.703681555030826
6493,1623.25,-1128.9373344108462,21.844948983533094,-1107.092385427313,61.30589918370148,0.03821521096291466,1.214664318579791,38.69410081629852
6494,1623.5,-1128.889803223312,21.797492792063387,-1107.0923104312485,61.31542605045063,0.03798961123222524,1.2221212243867374,38.68457394954937
6495,1623.75,-1128.843122445047,21.75091284810181,-1107.0922095969452,61.32489398931759,0.03774471221004495,1.2290226049534443,38.67510601068241
6496,1624.0,-1128.798560038209,21.7063996566308,-1107.0921603815782,61.334298406555654,0.037482321842983383,1.2353306879302324,38.665701593444346
6497,1624.25,-1128.757104665041,21.665011311269755,-1107.0920933537711,61.34363515023908,0.037204152148269096,1.2410128183283935,38.65636484976092
6498,1624.5,-1128.7197234109044,21.627671179735845,-1107.0920522311685,61.352900482629785,0.03691182590507796,1.246041035206681,38.647099517370215
6499,1624.75,-1128.6871720775962,21.59516912171785,-1107.0920029558783,61.36209106319162,0.03660689226380927,1.2503917098278379,38.63790893680838
6500,1625.0,-1128.6601300016046,21.568161229949563,-1107.091968771655,61.37120392876169,0.03629082334641576,1.2540452172367818,38.62879607123831
6501,1625.25,-1128.6390959098935,21.547175259507082,-1107.0919206503863,61.38023647486483,0.035965026216741795,1.2569856472564258,38.61976352513517
6502,1625.5,-1128.6245387867093,21.53261408439161,-1107.0919247023178,61.38918644187006,0.035630867658782456,1.2592005626590939,38.61081355812994
6503,1625.75,-1128.6166831180453,21.524756137834643,-1107.0919269802107,61.39805190869422,0.035289687667193516,1.2606808147116493,38.60194809130578
6504,1626.0,-1128.615659803152,21.523758336250804,-1107.0919014669014,61.40683128570365,0.03494280807779854,1.2614203914601438,38.59316871429635
6505,1626.25,-1128.6215634047985,21.529657765239037,-1107.0919056395594,61.41552331273312,0.03459155707067023,1.2614163176080733,38.58447668726688
6506,1626.5,-1128.6342959553003,21.54237280840009,-1107.0919231469002,61.42412706423899,0.03423729425963723,1.2606686094118769,38.57587293576101
6507,1626.75,-1128.6536480411887,21.561705756294828,-1107.0919422848938,61.43264195986294,0.03388142645715521,1.259180276675577,38.56735804013706
6508,1627.0,-1128.6793217733502,21.58734383215372,-1107.0919779411965,61.441067777467566,0.03352543278777499,1.2569573644742074,38.558932222532434
6509,1627.25,-1128.7108721286058,21.61885997874434,-1107.0920121498616,61.449404676256826,0.03317089496085597,1.2540090566546633,38.550595323743174
6510,1627.5,-1128.747761040926,21.65571358150959,-1107.0920474594163,61.457653224948,0.03281951991828082,1.2503478248977054,38.542346775052
6511,1627.75,-1128.7893482893705,21.697251178115756,-1107.0920971112548,61.465814436215965,0.03247316434934758,1.2459896202211045,38.534185563784035
6512,1628.0,-1128.8348502889276,21.742702024269743,-1107.092148264658,61.47388980712267,0.03213386076204168,1.2409541133363335,38.52611019287733
6513,1628.25,-1128.8833953738213,21.791178190504972,-1107.0922171833163,61.48188136659699,0.031803846450940816,1.2352649780893272,38.51811863340301
6514,1628.5,-1128.9339627623558,21.841681370714653,-1107.092281391641,61.48979173034814,0.03148559787562973,1.228950218305442,38.51020826965186
6515,1628.75,-1128.985464297235,21.893106219851465,-1107.0923580773836,61.4976241655348,0.031181860993325258,1.2220425449488381,38.5023758344652
6516,1629.0,-1129.0366967320442,21.944250241280574,-1107.0924464907637,61.5053826608448,0.030895664007137523,1.2145797947195922,38.4946173391552
6517,1629.25,-1129.0863651633263,21.9938294140388,-1107.0925357492874,61.51307199753837,0.030630340121433956,1.2066053372163412,38.48692800246163
6518,1629.5,-1129.1331001222134,22.040496982646808,-1107.0926031395666,61.52069783090552,0.03038954402490903,1.1981685248573224,38.47930216909448
6519,1629.75,-1129.1755869984627,22.08287216744127,-1107.0927148310213,61.528266769550825,0.03017723613770336,1.1893251086859034,38.471733230449175
6520,1630.0,-1129.2123750299215,22.11957343704627,-1107.0928015928753,61.53578644897437,0.029997698471951596,1.18013760235747,38.46421355102563
6521,1630.25,-1129.2421646341681,22.149267445861653,-1107.0928971883066,61.5432656187868,0.029855507208036574,1.1706757024818688,38.4567343812132
6522,1630.5,-1129.2637034654617,22.17073960102564,-1107.0929638644361,61.55071420257839,0.029755450590851634,1.1610165064366789,38.44928579742161
6523,1630.75,-1129.2759829089046,22.182976672026495,-1107.093006236878,61.558143344082225,0.029702427911498,1.1512445907898559,38.441856655917775
6524,1631.0,-1129.278297021985,22.185262028391833,-1107.0930349935932,61.56556541653414,0.029701293315404463,1.1414518237033073,38.43443458346586
6525,1631.25,-1129.2703007608652,22.177274444497918,-1107.0930263163673,61.572993990739924,0.02975668302407785,1.1317368727938575,38.427006009260076
6526,1631.5,-1129.2521961256862,22.159183133909,-1107.0930129917772,61.58044375804618,0.02987281974472705,1.122204406873193,38.41955624195382
6527,1631.75,-1129.2246764600277,22.13173281170065,-1107.092943648327,61.58793040061229,0.030053289435986178,1.1129639531495625,38.41206959938771
6528,1632.0,-1129.1891252547503,22.096300642651627,-1107.0928246120986,61.59547040276417,0.030300802048635632,1.1041283763707779,38.40452959723583
6529,1632.25,-1129.1475691646338,22.054912728974287,-1107.0926564356594,61.6030808016366,0.03061693877732093,1.0958120088153587,38.3969191983634
6530,1632.5,-1129.1026692986488,22.01020892136557,-1107.0924603772833,61.61077887215283,0.03100191378131111,1.0881283962340729,38.38922112784717
6531,1632.75,-1129.0576036721468,21.965349776157105,-1107.0922538959896,61.618581758527256,0.031454347899392096,1.0811877977480355,38.381418241472744
6532,1633.0,-1129.0158954933286,21.92385427325131,-1107.0920412200774,61.62650604610253,0.03197110523236561,1.0750943668191768,38.37349395389747
