step,time_fs,potential_eV,kinetic_eV,total_eV,projectile_min_substrate_distance_A,carbon_z_A
2825,706.25,-1127.409379966557,20.31779706907604,-1107.091582897481,1.0698928350022645,35.087738414711495
2826,706.5,-1127.4955327883363,20.403692339340157,-1107.0918404489962,1.0750330142063373,35.09739354152845
2827,706.75,-1127.5898248180747,20.497720751279477,-1107.0921040667952,1.081116563392183,35.10721253953875
2828,707.0,-1127.688043616712,20.595681057553293,-1107.0923625591588,1.0880483774151979,35.11717948580797
2829,707.25,-1127.7861038520932,20.693513521621544,-1107.0925903304717,1.0957243780440267,35.12727653409805
2830,707.5,-1127.8803069218993,20.787524263277643,-1107.0927826586217,1.1040343665551966,35.13748440867491
2831,707.75,-1127.967461489141,20.874552940171384,-1107.0929085489697,1.1128648053810315,35.147782902150034
2832,708.0,-1128.0451044812799,20.952073666197833,-1107.093030815082,1.1221013814876615,35.15815134788534
2833,708.25,-1128.111300908029,21.018232472385026,-1107.093068435644,1.1316311928873566,35.16856903942976
2834,708.5,-1128.1649617478251,21.0718283369725,-1107.0931334108527,1.1413446772338038,35.179015608329465
2835,708.75,-1128.2053647562861,21.11225842641677,-1107.0931063298694,1.151137104244664,35.189471330142815
2836,709.0,-1128.2324917688966,21.139442348278337,-1107.0930494206182,1.160909728302967,35.199917371640474
2837,709.25,-1128.2467354014516,21.153724172880608,-1107.093011228571,1.1705706101484856,35.210335978661575
2838,709.5,-1128.2487330809236,21.15577015441351,-1107.0929629265102,1.1800350944973812,35.220710599422006
2839,709.75,-1128.239354006946,21.146478043668658,-1107.0928759632775,1.189225985334167,35.23102594907205
2840,710.0,-1128.2196764573455,21.126897638304886,-1107.0927788190406,1.1980735115631198,35.24126803381638
2841,710.25,-1128.1908780112863,21.09816430059386,-1107.0927137106924,1.2065150827530542,35.25142413119315
2842,710.5,-1128.1540750041604,21.061454732136927,-1107.0926202720234,1.2144948754179945,35.26148273374206
2843,710.75,-1128.1105007007718,21.017954369941396,-1107.0925463308304,1.2219634726131998,35.27143350153054
2844,711.0,-1128.0612916871905,20.968830560064664,-1107.092461127126,1.2288774317219338,35.28126719687405
2845,711.25,-1128.0076102241874,20.915209323041726,-1107.0924009011455,1.2351988634829376,35.290975619619125
2846,711.5,-1127.9505011364818,20.85816054414865,-1107.0923405923331,1.2408950036833393,35.300551538302614
2847,711.75,-1127.890965424478,20.79869544329775,-1107.0922699811804,1.2459377943679297,35.3099886193837
2848,712.0,-1127.829997561872,20.737765058822898,-1107.0922325030492,1.2503035152722337,35.319281366806266
2849,712.25,-1127.7684282287955,20.67625640123778,-1107.0921718275576,1.2539724595587656,35.3284250683603
2850,712.5,-1127.7071118876338,20.61499166214932,-1107.0921202254845,1.2569286375839053,35.33741574454514
2851,712.75,-1127.6468192860484,20.55472790471457,-1107.0920913813338,1.2591595371951718,35.346250107834756
2852,713.0,-1127.5881971940398,20.49615482415202,-1107.0920423698878,1.2606559440989296,35.35492553850991
2853,713.25,-1127.5318972989917,20.439894098169,-1107.0920032008228,1.2614117738591317,35.36344005318843
2854,713.5,-1127.4784745648503,20.386498075962646,-1107.0919764888877,1.2614239874334103,35.37179229855279
2855,713.75,-1127.4284085854888,20.33644986333443,-1107.0919587221545,1.260692536377034,35.37998154556853
2856,714.0,-1127.3820967152715,20.29016134071818,-1107.0919353745533,1.2592203639416624,35.38800769788733
2857,714.25,-1127.339906387031,20.247968449183283,-1107.091937937848,1.2570134462478306,35.3958713070013
2858,714.5,-1127.3020151481032,20.210124007245344,-1107.0918911408578,1.2540809028050912,35.403573606034946
2859,714.75,-1127.2686778828502,20.176788316656555,-1107.0918895661937,1.2504351260487725,35.411116542830854
2860,715.0,-1127.2399169579148,20.148017512924312,-1107.0918994449905,1.2460919858850064,35.41850283348053
2861,715.25,-1127.2156616672873,20.12375368086156,-1107.091907986426,1.2410710735369457,35.42573602570673
2862,715.5,-1127.195768110454,20.10381869989435,-1107.0919494105597,1.235395972875664,35.432820566543114
2863,715.75,-1127.1798870489001,20.087902295259234,-1107.0919847536409,1.229094593336237,35.439761886006075
2864,716.0,-1127.1675758734345,20.075552262235433,-1107.092023611199,1.2221995349466415,35.44656648912184
2865,716.25,-1127.158225916326,20.066169828950304,-1107.0920560873758,1.2147485106838074,35.453242063550746
2866,716.5,-1127.1511457189918,20.059007829225603,-1107.0921378897663,1.2067847636371214,35.459797586684815
2867,716.75,-1127.1453524753451,20.053181553629834,-1107.0921709217153,1.1983575255851204,35.4662434460682
2868,717.0,-1127.139970086515,20.047688765453607,-1107.0922813210614,1.1895223892712623,35.47259153789417
2869,717.25,-1127.1338001564145,20.041436372124593,-1107.09236378429,1.1803417192721393,35.47885538200903
2870,717.5,-1127.125706024468,20.03328495557493,-1107.092421068893,1.1708850509838646,35.4850502332352
2871,717.75,-1127.1146486774087,20.02211222200148,-1107.0925364554073,1.1612293257005135,35.49119315803449
2872,718.0,-1127.0994627550244,20.006896794427327,-1107.092565960597,1.1514589586747006,35.49730307565876
2873,718.25,-1127.0794427618384,19.98681695544464,-1107.0926258063937,1.1416656618985495,35.50340074355895
2874,718.5,-1127.0539979711175,19.961357480614993,-1107.0926404905026,1.1319479645302313,35.50950867331071
2875,718.75,-1127.0230476483703,19.930413788305913,-1107.0926338600643,1.122410397627931,35.51565096783736
2876,719.0,-1126.9869846478105,19.89439051573138,-1107.092594132079,1.113162406062493,35.52185309163393
2877,719.25,-1126.9467758461833,19.854273129645357,-1107.0925027165379,1.1043167861704182,35.52814152767591
2878,719.5,-1126.9040212258697,19.811657470594827,-1107.0923637552748,1.095987865691739,35.53454336470391
2879,719.75,-1126.8609225973487,19.76873784804469,-1107.092184749304,1.0882892434567348,35.54108577624959
2880,720.0,-1126.8202563673258,19.728234131678498,-1107.0920222356474,1.0813312676617404,35.547795424440785
2881,720.25,-1126.785054564476,19.693249532574374,-1107.0918050319017,1.075218267811742,35.55469779563017
2882,720.5,-1126.7586593180895,19.667065737634115,-1107.0915935804553,1.070045682097782,35.56181649762344
2883,720.75,-1126.7442975789309,19.652894741182795,-1107.091402837748,1.0658971945713536,35.56917254366847
2884,721.0,-1126.744872123003,19.65359936354421,-1107.091272759459,1.0628419309304573,35.576783636073365
2885,721.25,-1126.7625846862793,19.671410708182332,-1107.091173978097,1.0609319512180533,35.58466351299137
2886,721.5,-1126.7988799512386,19.70769039493089,-1107.0911895563077,1.0602003128008877,35.592821416129
2887,721.75,-1126.8539883345366,19.762767182052105,-1107.0912211524844,1.0606597525788424,35.60126170674128
2888,722.0,-1126.9272053986788,19.835872980815907,-1107.0913324178628,1.062302255240525,35.60998368416318
2889,722.25,-1127.0166527926922,19.925187848974364,-1107.0914649437177,1.0650993119784922,35.61898158363101
2890,722.5,-1127.119692876935,20.027987835584856,-1107.0917050413502,1.0690030902334993,35.62824479323075
2891,722.75,-1127.2327955067158,20.140872670640988,-1107.091922836075,1.0739481627339829,35.6377582282548
2892,723.0,-1127.3522291332483,20.26004245690061,-1107.0921866763476,1.0798539731869012,35.647502884489676
2893,723.25,-1127.4740020856261,20.381586993185937,-1107.0924150924402,1.0866274786756207,35.65745646114635
2894,723.5,-1127.5943944081664,20.501750692116346,-1107.0926437160501,1.0941661563349934,35.66759407720635
2895,723.75,-1127.7099579051137,20.617149830997654,-1107.092808074116,1.1023607712208445,35.67788895061218
2896,724.0,-1127.8178676441312,20.724941150174672,-1107.0929264939566,1.111098218273123,35.688313102032645
2897,724.25,-1127.9159122630954,20.82291339928627,-1107.092998863809,1.1202641603049872,35.698838020431225
2898,724.5,-1128.00256190449,20.909523188179637,-1107.0930387163103,1.1297452661147236,35.709435238612336
2899,724.75,-1128.0769221410155,20.983877473878543,-1107.093044667137,1.139431192247006,35.720076849434214
2900,725.0,-1128.1386663243175,21.04566949881379,-1107.0929968255036,1.149216151184078,35.7307359230086
2901,725.25,-1128.1880553886294,21.09509331466037,-1107.0929620739691,1.1590001526468485,35.74138684413909
2902,725.5,-1128.2256322577596,21.132743360740385,-1107.0928888970193,1.1686898673111221,35.75200555566754
2903,725.75,-1128.2523373290896,21.15951013322058,-1107.0928271958692,1.1781991862716237,35.762569724784576
2904,726.0,-1128.269201181829,21.176478525501736,-1107.0927226563272,1.1874494573319279,35.77305882577157
2905,726.25,-1128.277479417622,21.184844853031446,-1107.0926345645908,1.1963694630342612,35.78345415477185
2906,726.5,-1128.2783988937736,21.185848610597496,-1107.092550283176,1.2048952306655745,35.79373879987116
2907,726.75,-1128.2731944546103,21.180720867547848,-1107.0924735870626,1.212969650846239,35.80389756003527
2908,727.0,-1128.2630637660623,21.17065549405057,-1107.0924082720117,1.2205420783350702,35.813916855524866
2909,727.25,-1128.2491083666682,21.15678722999591,-1107.0923211366724,1.2275679374081991,35.823784639172246
2910,727.5,-1128.2324452027678,21.140178102726047,-1107.092267100042,1.2340082810055855,35.83349029288675
2911,727.75,-1128.2140151634812,21.121812792197016,-1107.0922023712842,1.2398293719382527,35.84302452965457
2912,728.0,-1128.1947730109096,21.102596733016405,-1107.0921762778933,1.2450022580401081,35.85237929028359
2913,728.25,-1128.1754382178187,21.083355456377504,-1107.0920827614411,1.2495024061177018,35.861547657493084
2914,728.5,-1128.1569023355842,21.064837469807294,-1107.0920648657768,1.253309330296219,35.87052376115747
2915,728.75,-1128.1397326216102,21.047716860493622,-1107.0920157611165,1.2564063343970573,35.87930272100481
2916,729.0,-1128.124594964087,21.032594973732106,-1107.091999990355,1.2587802518224642,35.88788058239658
2917,729.25,-1128.111941061914,21.020001554461015,-1107.091939507453,1.260421226440764,35.896254261803314
2918,729.5,-1128.1023245677352,21.010391737044646,-1107.0919328306904,1.2613225710087632,35.90442151569396
2919,729.75,-1128.096077285707,21.004143092811052,-1107.091934192896,1.2614806539845773,35.91238091527875
2920,730.0,-1128.093459777534,21.001544075020263,-1107.0919157025137,1.2608948455195708,35.92013183707665
2921,730.25,-1128.094703413546,21.00278558999106,-1107.091917823555,1.25956749810614,35.927674461095876
2922,730.5,-1128.0998737737536,21.007955794266028,-1107.0919179794876,1.2575039943922006,35.93500978955532
2923,730.75,-1128.1089317575097,21.017030089758606,-1107.091901667751,1.254712818727368,35.94213966969982
2924,731.0,-1128.1217817291617,21.02986214667507,-1107.0919195824868,1.2512057118377449,35.9490668426147
2925,731.25,-1128.1381223127246,21.046171883466076,-1107.0919504292585,1.24699784516364,35.955794995415964
2926,731.5,-1128.157524652779,21.06553608054274,-1107.0919885722365,1.2421080608407993,35.9623288330836
2927,731.75,-1128.179433517158,21.087382131445604,-1107.0920513857125,1.2365591289845954,35.968674153395185
2928,732.0,-1128.2030958756804,21.110981296555735,-1107.0921145791247,1.2303780816646208,35.97483794688919
2929,732.25,-1128.2276306524873,21.135447678257915,-1107.0921829742294,1.223596575201888,35.98082850422593
2930,732.5,-1128.251991353929,21.159742327219003,-1107.09224902671,1.2162512919551594,35.98665553395064
2931,732.75,-1128.2750413045287,21.18267976585586,-1107.0923615386728,1.2083843494885886,35.99233028433833
2932,733.0,-1128.2953913733363,21.20295067071374,-1107.0924407026225,1.200043774866797,35.99786568709635
2933,733.25,-1128.3117017447948,21.219152565619538,-1107.0925491791754,1.19128387782112,36.00327646891489
2934,733.5,-1128.322465479374,21.22982547247802,-1107.0926400068959,1.182165668664392,36.00857928141571
2935,733.75,-1128.326252669096,21.23350312915458,-1107.0927495399415,1.1727572515241846,36.013792823368135
2936,734.0,-1128.3216249346733,21.228782926546714,-1107.0928420081266,1.1631340982004168,36.0189379302682
2937,734.25,-1128.307330161333,21.214417910184764,-1107.0929122511484,1.1533791769186066,36.024037625747795
2938,734.5,-1128.2823890447617,21.189419246220577,-1107.0929697985412,1.1435827947467399,36.029117090981735
2939,734.75,-1128.2461475729942,21.153164852547953,-1107.0929827204463,1.1338421935205172,36.0342035662342
2940,735.0,-1128.198485404253,21.10550965276458,-1107.0929757514884,1.1242608203748703,36.039326158783005
2941,735.25,-1128.1398083865643,21.046879337232227,-1107.092929049332,1.1149472465032506,36.04451555001876
2942,735.5,-1128.071173787117,20.978344515251305,-1107.0928292718656,1.106013767551756,36.049803609313855
2943,735.75,-1127.99433735013,20.90165748489528,-1107.092679865235,1.0975745615635963,36.05522287959916
2944,736.0,-1127.9117360711098,20.819235821274,-1107.0925002498357,1.0897435575193046,36.06080597489669
2945,736.25,-1127.826373361051,20.734088708140927,-1107.0922846529102,1.0826319464544714,36.06658487064101
2946,736.5,-1127.7417291030288,20.649675462441355,-1107.0920536405874,1.0763454634984975,36.07259012277777
2947,736.75,-1127.661518163979,20.569699491745332,-1107.0918186722338,1.0709815165111787,36.07885003518681
2948,737.0,-1127.589445643127,20.497852508586977,-1107.09159313454,1.0666263379437635,36.08538982527383
2949,737.25,-1127.528951741755,20.437529475595472,-1107.0914222661595,1.063352106547789,36.092230777148906
2950,737.5,-1127.4828306660056,20.391533030844702,-1107.0912976351608,1.061214384952281,36.09938947699259
2951,737.75,-1127.4530460610986,20.36181367877877,-1107.0912323823197,1.0602500861026296,36.10687719211256
2952,738.0,-1127.4405222162604,20.34928040123318,-1107.0912418150272,1.0604760267970315,36.11469941985773
2953,738.25,-1127.4450298026204,20.353704754598454,-1107.0913250480219,1.06188824917686,36.122855655922585
2954,738.5,-1127.4652332887053,20.37374390622444,-1107.0914893824809,1.0644622090871718,36.13133941223074
2955,738.75,-1127.4987497106194,20.40706968090574,-1107.0916800297136,1.0681536854298763,36.14013844853478
2956,739.0,-1127.5424780771136,20.450583079136656,-1107.091894997977,1.072900567992454,36.14923525936496
2957,739.25,-1127.5927911624312,20.500688034243275,-1107.092103128188,1.0786250306802059,36.158607686665206
2958,739.5,-1127.645938232541,20.553585076892084,-1107.092353155649,1.0852362830339162,36.168229700467144
2959,739.75,-1127.6981109380722,20.605544473633525,-1107.0925664644387,1.092633406620385,36.17807221456503
2960,740.0,-1127.7458864748478,20.653143818812268,-1107.0927426560356,1.1007082610859014,36.18810392757953
2961,740.25,-1127.786300048232,20.693445536660175,-1107.0928545115719,1.109348331042385,36.19829215308076
2962,740.5,-1127.8170708715916,20.724113921975174,-1107.0929569496163,1.1184393007771116,36.20860357713576
2963,740.75,-1127.836472555995,20.74346772301765,-1107.0930048329774,1.1278674800367265,36.219004973691
2964,741.0,-1127.8435022234917,20.75047809020872,-1107.093024133283,1.1375217713494057,36.22946379052073
2965,741.25,-1127.8377032577991,20.74471731102572,-1107.0929859467735,1.1472953947297566,36.239948665427924
2966,741.5,-1127.8192217350006,20.726270282551493,-1107.0929514524491,1.1570871603375712,36.25042981124964
2967,741.75,-1127.788549080491,20.695648811036406,-1107.0929002694547,1.1668023662715257,36.26087929100721
2968,742.0,-1127.7464911341667,20.653693837479157,-1107.0927972966876,1.176353461651957,36.27127122434209
2969,742.25,-1127.6942003369331,20.601474062366233,-1107.092726274567,1.1856603304808704,36.28158188104108
2970,742.5,-1127.6328194737434,20.540206356495645,-1107.0926131172478,1.194650309641084,36.29178969532876
2971,742.75,-1127.563708141446,20.471183961570894,-1107.0925241798752,1.203258045330686,36.30187523219527
2972,743.0,-1127.488172620535,20.39572662154347,-1107.0924459989915,1.2114250975160439,36.31182107613906
2973,743.25,-1127.407482340932,20.31514939267078,-1107.0923329482612,1.2190995887867444,36.32161173455521
2974,743.5,-1127.3230141699314,20.230736868232814,-1107.0922773016987,1.226235777111838,36.33123351500476
2975,743.75,-1127.2359345555305,20.143725007059757,-1107.0922095484707,1.232793657142289,36.340674413604326
2976,744.0,-1127.1474255770445,20.055289684823908,-1107.0921358922205,1.238738500193572,36.34992398043291
2977,744.25,-1127.0586090385914,19.96654284369845,-1107.092066194893,1.2440404604538078,36.35897320780187
2978,744.5,-1126.9705347120762,19.878533156365698,-1107.0920015557106,1.2486741589399333,36.3678144075122
2979,744.75,-1126.8841765224934,19.79224928968432,-1107.091927232809,1.2526183528269645,36.37644111628982
2980,745.0,-1126.8004959225655,19.708623238815015,-1107.0918726837504,1.2558556157203564,36.38484800089758
2981,745.25,-1126.7203617841005,19.628531812177005,-1107.0918299719235,1.2583721008123387,36.393030791939935
2982,745.5,-1126.6445877850056,19.552798127233913,-1107.0917896577716,1.260157322132566,36.4009862194871
2983,745.75,-1126.573944479227,19.48218794403004,-1107.091756535197,1.2612039889929814,36.40871196576872
2984,746.0,-1126.5091284811497,19.417399879878708,-1107.091728601271,1.261507880381498,36.4162066282098
2985,746.25,-1126.4507462084293,19.35906047379864,-1107.0916857346308,1.2610677732768172,36.42346969869832
2986,746.5,-1126.3993628621101,19.307719204047515,-1107.0916436580626,1.2598854344322223,36.43050156449493
2987,746.75,-1126.355469018221,19.26383840205087,-1107.09163061617,1.2579656439979998,36.43730351589393
2988,747.0,-1126.3193772435188,19.227779856045064,-1107.0915973874737,1.2553162776176452,36.44387777289289
2989,747.25,-1126.2914010882378,19.199792356839847,-1107.0916087313979,1.2519484158526273,36.45022751777562
2990,747.5,-1126.2716181576252,19.18000145730217,-1107.0916167003231,1.2478765498015587,36.45635696176239
2991,747.75,-1126.2599838376045,19.168398068408482,-1107.091585769196,1.2431187777447836,36.462271402826055
2992,748.0,-1126.2564524114132,19.164825989516814,-1107.0916264218963,1.2376970697574037,36.46797730773602
2993,748.25,-1126.2606075704098,19.168972137098876,-1107.0916354333108,1.2316376015048187,36.473482415995655
2994,748.5,-1126.2720548659563,19.180356535189105,-1107.0916983307673,1.2249710791742305,36.47879583781857
2995,748.75,-1126.2900685369968,19.19832771579366,-1107.091740821203,1.2177331811756535,36.483928191953794
2996,749.0,-1126.313885241747,19.222066443113384,-1107.0918187986335,1.2099649262812338,36.48889171570405
2997,749.25,-1126.342474013567,19.25059285104611,-1107.0918811625208,1.2017131370012406,36.493700409334565
2998,749.5,-1126.3747563660145,19.282785372748474,-1107.091970993266,1.1930308601573318,36.49837016508812
2999,749.75,-1126.4094724655151,19.317408620954104,-1107.092063844561,1.1839777636436655,36.502918889604516
3000,750.0,-1126.4452789127827,19.35315449375181,-1107.0921244190308,1.174620529970892,36.507366625514116
3001,750.25,-1126.4809428453445,19.3887000884083,-1107.0922427569362,1.1650331757602952,36.511735650246045
3002,750.5,-1126.5151318311691,19.422789334809792,-1107.0923424963594,1.1552972064512044,36.51605052544725
3003,750.75,-1126.5467118024826,19.45432884758904,-1107.0923829548935,1.1455015033189906,36.520338063998544
3004,751.0,-1126.5749252140522,19.48249122502453,-1107.0924339890278,1.1357419860496245,36.524627230039144
3005,751.25,-1126.5992546528578,19.50682559617717,-1107.0924290566807,1.126120962029538,36.52894894249694
3006,751.5,-1126.619762122631,19.52735844566184,-1107.0924036769693,1.1167461120970446,36.53333576790508
3007,751.75,-1126.6370233893394,19.544672305657503,-1107.092351083682,1.1077291228086779,36.53782150528381
3008,752.0,-1126.652198843658,19.55995585598132,-1107.0922429876766,1.0991839754036599,36.54244066602529
3009,752.25,-1126.667092062533,19.575005812213202,-1107.0920862503197,1.0912248276687007,36.54722783017691
3010,752.5,-1126.6840951442719,19.59217368794834,-1107.0919214563235,1.083963646134645,36.552216924475196
3011,752.75,-1126.7059676200151,19.614243565317715,-1107.0917240546974,1.0775074419386872,36.557440382455155
3012,753.0,-1126.7357854992151,19.644248691725583,-1107.0915368074895,1.0719554926020796,36.56292829663524
3013,753.25,-1126.776576936245,19.685242678994634,-1107.0913342572503,1.0673964526042468,36.5687075381793
3014,753.5,-1126.8312364965677,19.740023536770394,-1107.0912129597973,1.0639054578071554,36.574800875816294
3015,753.75,-1126.901962429285,19.81084467689526,-1107.09111775239,1.0615414907582934,36.58122617460148
3016,754.0,-1126.9902566671371,19.899158698603408,-1107.0910979685336,1.0603452741891564,36.587995751798694
3017,754.25,-1127.0965588837862,20.005416768725716,-1107.0911421150604,1.0603375946484694,36.595115873149396
3018,754.5,-1127.2201556414366,20.128960504792538,-1107.091195136644,1.061518600089738,36.60258653436825
3019,754.75,-1127.3594103306532,20.268022254203842,-1107.0913880764494,1.0638677736266071,36.61040145769568
3020,755.0,-1127.5114664137363,20.41983736199295,-1107.0916290517434,1.0673446372488502,36.61854831408916
3021,755.25,-1127.6727441549301,20.58085413922058,-1107.0918900157096,1.071890387531851,36.627009220633866
3022,755.5,-1127.8391413092613,20.746999062662674,-1107.0921422465985,1.0774300795067673,36.63576140936692
3023,755.75,-1128.0063925236464,20.913965344970574,-1107.0924271786757,1.0838752459605447,36.64477802667283
3024,756.0,-1128.1701614037156,21.07749396273063,-1107.092667440985,1.0911266986932022,36.65402899106968
3025,756.25,-1128.3264936432242,21.233617563560426,-1107.0928760796637,1.0990775012637215,36.66348189559636
3026,756.5,-1128.4718950018287,21.378850948331543,-1107.0930440534971,1.1076157647441092,36.673102861313446
3027,756.75,-1128.603491999209,21.510319470240862,-1107.0931725289681,1.116627341627131,36.68285735605444
3028,757.0,-1128.71908967942,21.625820313599924,-1107.09326936582,1.1259982450188857,36.69271092927183
3029,757.25,-1128.817128188908,21.72383408818297,-1107.0932941007252,1.1356167348247945,36.702629843544145
3030,757.5,-1128.8967997655272,21.803484769119326,-1107.093314996408,1.1453751015087945,36.7125816142744
3031,757.75,-1128.9577648863196,21.864472148403955,-1107.0932927379156,1.1551709450369394,36.7225353954083
3032,758.0,-1129.0002164915204,21.90697983702773,-1107.0932366544928,1.164908269175878,36.73246230788313
3033,758.25,-1129.0247528478503,21.931578097200447,-1107.09317475065,1.1744980550679973,36.74233560969675
3034,758.5,-1129.0322312787175,21.939127009762014,-1107.0931042689556,1.183858735888313,36.75213083678348
3035,758.75,-1129.0237019881606,21.930686934728683,-1107.0930150534318,1.1929161855385773,36.76182579467382
3036,759.0,-1129.0003983303905,21.907453526681916,-1107.0929448037086,1.2016036348049242,36.77140053033453
3037,759.25,-1128.963539890945,21.870703946322344,-1107.0928359446227,1.2098613295459042,36.78083722459223
3038,759.5,-1128.91453935951,21.821765924433823,-1107.0927734350762,1.217636130071584,36.79012006748746
3039,759.75,-1128.8546874299645,21.761992658240747,-1107.0926947717237,1.2248811430049702,36.79923514500044
3040,760.0,-1128.7853606268764,21.692746267799215,-1107.092614359077,1.2315552605842335,36.80817029446278
3041,760.25,-1128.7079066112638,21.615393471051586,-1107.092513140212,1.2376227594027782,36.81691498325123
3042,760.5,-1128.6237411126494,21.531303053939943,-1107.0924380587096,1.243052865536782,36.8254601736558
3043,760.75,-1128.5341816022992,21.441844270666785,-1107.0923373316325,1.2478193550448347,36.83379820089126
3044,761.0,-1128.4406410679221,21.348383114383495,-1107.0922579535386,1.2519001931469078,36.841922660648834
3045,761.25,-1128.3444735631347,21.25227782307622,-1107.0921957400585,1.2552772285360414,36.84982831621926
3046,761.5,-1128.2469706758857,21.15487421063839,-1107.0920964652473,1.2579359391099139,36.857511021476355
3047,761.75,-1128.1495159193873,21.05749754682772,-1107.0920183725596,1.2598651916388466,36.86496764393243
3048,762.0,-1128.0533822849393,20.961443407397724,-1107.0919388775415,1.2610570726952892,36.872196013840906
3049,762.25,-1127.9598320499063,20.867965297520858,-1107.0918667523854,1.2615067635922936,36.879194884766385
3050,762.5,-1127.8700644597411,20.778258666907917,-1107.0918057928332,1.2612124508440554,36.88596390341971
3051,762.75,-1127.78519474715,20.693441691505903,-1107.091753055644,1.2601753251446706,36.892503611166184
3052,763.0,-1127.7062393054366,20.614533711043777,-1107.0917055943928,1.2583995737746112,36.89881543610131
3053,763.25,-1127.6340307220817,20.5424313128459,-1107.0915994092359,1.2558924500967161,36.90490171244253
3054,763.5,-1127.5695060119033,20.477883102806075,-1107.0916229090972,1.2526643915105167,36.91076571354312
3055,763.75,-1127.5130537375808,20.4214673792627,-1107.0915863583182,1.248729210388833,36.916411708487395
3056,764.0,-1127.4651493653655,20.373571087163043,-1107.0915782782024,1.2441042751154523,36.92184501061799
3057,764.25,-1127.4259494319558,20.334368673974776,-1107.091580757981,1.2388107842493017,36.927072057161794
3058,764.5,-1127.3953858837485,20.303805216508426,-1107.0915806672401,1.2328740585070865,36.9321004915731
3059,764.75,-1127.3732152804732,20.281581338784843,-1107.0916339416883,1.2263238846258964,36.936939262276
3060,765.0,-1127.358841843903,20.267146441671226,-1107.0916954022318,1.2191949287173889,36.941598741588514
3061,765.25,-1127.3514451608062,20.259700980391273,-1107.091744180415,1.211527135271912,36.94609083764422
3062,765.5,-1127.3500527217984,20.25820406458687,-1107.0918486572116,1.2033661517215553,36.950429114058544
3063,765.75,-1127.3533332124352,20.261395929766792,-1107.0919372826684,1.1947637884810285,36.954628920727394
3064,766.0,-1127.3598852530122,20.267830095874277,-1107.0920551571378,1.1857783823025168,36.95870749182738
3065,766.25,-1127.368069626391,20.275915935600242,-1107.0921536907906,1.1764752087899664,36.96268406094543
3066,766.5,-1127.3762583062053,20.283984410409023,-1107.0922738957963,1.1669268273287317,36.96657995241156
3067,766.75,-1127.38276142627,20.290372775421684,-1107.0923886508483,1.1572132550709038,36.970418622829605
3068,767.0,-1127.3860023096204,20.293532277416425,-1107.092470032204,1.1474219682337088,36.97422565080076
3069,767.25,-1127.3847120925784,20.292145723581434,-1107.092566368997,1.1376475546777722,36.978028623463445
3070,767.5,-1127.3778586015105,20.285245832133942,-1107.0926127693765,1.1279911437747505,36.981856958179996
3071,767.75,-1127.3649512454867,20.272331520998108,-1107.0926197244887,1.1185594447955136,36.98574161026461
3072,768.0,-1127.3460566177964,20.253466545198687,-1107.0925900725977,1.1094634789619227,36.989714692647816
3073,768.25,-1127.32186742872,20.229346227337675,-1107.0925212013824,1.1008169217727084,36.99380898359506
3074,768.5,-1127.293724425137,20.20132042656927,-1107.0924039985678,1.092734079102345,36.99805733170883
3075,768.75,-1127.2636094465852,20.171356531976834,-1107.0922529146083,1.0853275131391438,37.00249196333153
3076,769.0,-1127.234007164836,20.14194109408086,-1107.092066070755,1.078705460022075,37.00714373259904
3077,769.25,-1127.207805171609,20.115913709274952,-1107.091891462334,1.0729689303568128,37.01204129076708
3078,769.5,-1127.1879492849112,20.096240132248735,-1107.0917091526624,1.0682088604032578,37.01721027340911
3079,769.75,-1127.1772911250591,20.085752104680132,-1107.091539020379,1.0645032548036233,37.022672492546
3080,770.0,-1127.1782778054476,20.08686354047063,-1107.091414264977,1.0619144855463178,37.02844518221071
3081,770.25,-1127.1926874369383,20.101301832514352,-1107.091385604424,1.0604869973694717,37.03454037072982
3082,770.5,-1127.2212930768728,20.12989216021626,-1107.0914009166565,1.0602455717852706,37.04096441828987
3083,770.75,-1127.2639058679342,20.172428586052114,-1107.0914772818821,1.0611944317741926,37.04771779618247
3084,771.0,-1127.3192470222712,20.22765279760289,-1107.0915942246684,1.0633170369753073,37.0547950702615
3085,771.25,-1127.3851122707129,20.2933396151583,-1107.0917726555545,1.0665767611673194,37.06218513419484
3086,771.5,-1127.4584825783968,20.366482131702085,-1107.0920004466948,1.070918271242497,37.069871642978
3087,771.75,-1127.5357954353094,20.44354960779256,-1107.0922458275168,1.0762695810220746,37.077833632129796
3088,772.0,-1127.6132638305426,20.520777125927616,-1107.0924867046149,1.0825446382186719,37.08604627892673
3089,772.25,-1127.6871417090297,20.59444751092847,-1107.0926941981013,1.0896461458667408,37.09448172478126
3090,772.5,-1127.7540194019675,20.661136400271477,-1107.092883001696,1.097468467417259,37.10310991239132
3091,772.75,-1127.8109282776713,20.717912406841936,-1107.0930158708295,1.1059004516176996,37.111899392700934
3092,773.0,-1127.855593599379,20.76247163558109,-1107.093121963798,1.1148281795308514,37.12081810073828
3093,773.25,-1127.8863527551293,20.793195997506327,-1107.093156757623,1.124137481789173,37.12983405955457
3094,773.5,-1127.902321882546,20.809163774259027,-1107.0931581082868,1.1337160237187398,37.13891595921176
3095,773.75,-1127.9032363817096,20.810117346251573,-1107.093119035458,1.1434551667240953,37.14803366560683
3096,774.0,-1127.889450326562,20.796387598537372,-1107.0930627280245,1.1532513959697896,37.15715860543791
